user_id,country,year,month,distance
10993,Brasil,2014,9,95
10880,Colombia,2014,9,26
11048,Brasil,2014,9,122
11049,Brasil,2014,9,122
11093,Colombia,2014,9,428
11106,Mexico,2014,9,128
8126,"United States",2014,9,9951
6348,"Malaysia + Singapore",2014,9,13
11158,Colombia,2014,9,70
11170,Brasil,2014,9,448
11194,Colombia,2014,9,39
11204,Colombia,2014,9,36
11209,Brasil,2014,9,451
11234,"Malaysia + Singapore",2014,9,329
10578,Brasil,2014,9,90
11273,Brasil,2014,9,323
11300,Colombia,2014,9,45
11301,Brasil,2014,9,90
10713,Colombia,2014,9,26
11335,Colombia,2014,9,40
11338,Brasil,2014,9,323
11340,Colombia,2014,9,80
11341,Colombia,2014,9,37
11344,Colombia,2014,9,40
11317,Colombia,2014,9,37
11372,Colombia,2014,9,37
6440,Brasil,2014,9,159
9868,"Malaysia + Singapore",2014,10,419
11388,Colombia,2014,9,112
11401,Colombia,2014,9,36
11398,Brasil,2014,9,162
9981,Brasil,2014,9,21
10641,Mexico,2014,9,264
3736,Brasil,2014,9,159
11411,Colombia,2014,9,29
11414,Brasil,2014,9,448
11416,Colombia,2014,9,36
11337,Brasil,2014,10,448
9497,"Malaysia + Singapore",2014,10,372
11449,"Malaysia + Singapore",2014,10,366
11453,"Malaysia + Singapore",2014,10,2040
11452,"Malaysia + Singapore",2014,10,366
11478,Colombia,2014,10,39
11509,Brasil,2014,10,448
11527,Brasil,2014,10,159
2986,Brasil,2014,10,159
11530,Brasil,2014,10,213
11532,Brasil,2014,10,314
11543,Colombia,2014,10,40
11548,Colombia,2014,10,37
11555,Colombia,2014,10,39
11558,Brasil,2014,10,213
11559,Colombia,2014,10,37
9246,Colombia,2014,10,37
11563,Brasil,2014,10,896
11529,Colombia,2014,10,40
1989,Brasil,2014,10,159
11572,Colombia,2014,10,38
11584,Colombia,2014,10,36
11586,Brasil,2014,10,13
11587,Colombia,2014,10,38
11614,"Malaysia + Singapore",2014,10,214
11615,"Malaysia + Singapore",2014,10,214
11617,"Malaysia + Singapore",2014,10,214
11643,Colombia,2014,10,39
11505,Colombia,2014,10,37
11663,Brasil,2014,10,90
11666,Brasil,2014,10,218
7684,Brasil,2014,10,433
11671,Brasil,2014,10,87
11672,Brasil,2014,10,190
11676,Brasil,2014,10,95
11678,Brasil,2014,10,95
7179,Colombia,2014,10,288
11682,Colombia,2014,10,39
11693,Brasil,2014,10,323
10484,Brasil,2014,10,448
11706,Brasil,2014,10,224
