user_id,country,year,month,distance
74302,Brasil,2014,12,104
76166,Brasil,2014,12,218
17108,Brasil,2014,12,102
17108,Brasil,2014,12,102
75914,Brasil,2014,12,111
16578,Brasil,2014,12,109
14846,Brasil,2014,12,119
72459,Brasil,2014,12,95
21728,Brasil,2014,12,192
75874,Brasil,2014,12,104
64290,Brasil,2014,12,208
74769,Brasil,2014,12,214
29970,Brasil,2014,12,115
73712,Brasil,2014,12,110
14974,Brasil,2014,12,119
22276,Brasil,2014,12,113
20262,Brasil,2014,12,107
17360,Brasil,2014,12,115
76315,Brasil,2014,12,112
16446,Brasil,2014,12,111
18795,Brasil,2014,12,117
67943,Brasil,2014,12,104
57238,Brasil,2014,12,115
18248,Brasil,2014,12,107
18817,Brasil,2014,12,115
11187,Brasil,2014,12,113
72784,Brasil,2014,12,107
4476,Brasil,2014,12,103
76317,Brasil,2014,12,114
16627,Brasil,2014,12,210
73263,Brasil,2014,12,93
16582,Brasil,2014,12,115
29207,Brasil,2014,12,224
16654,Brasil,2014,12,109
56157,Brasil,2014,12,117
23044,Brasil,2014,12,105
67217,Brasil,2014,12,105
16858,Brasil,2014,12,108
3372,Brasil,2014,12,117
76520,Brasil,2014,12,117
76520,Brasil,2014,12,117
53032,Brasil,2014,12,109
17905,Brasil,2014,12,226
76533,Brasil,2014,12,113
68020,Brasil,2014,12,113
19241,Brasil,2014,12,226
18033,Brasil,2014,12,113
76394,Brasil,2014,12,107
73957,Brasil,2014,12,107
26272,Brasil,2014,12,113
26395,Brasil,2014,12,108
16750,Brasil,2014,12,117
60536,Brasil,2014,12,115
76563,Brasil,2014,12,108
60598,Brasil,2014,12,108
16586,Brasil,2014,12,107
29926,Brasil,2014,12,96
16843,Brasil,2014,12,113
26933,Brasil,2014,12,116
76543,Brasil,2014,12,111
75417,Brasil,2014,12,106
1207,Brasil,2014,12,111
29501,Brasil,2014,12,111
10061,Brasil,2014,12,107
24583,Brasil,2014,12,116
16466,Brasil,2014,12,103
50760,Brasil,2014,12,96
17809,Brasil,2014,12,108
20656,Brasil,2014,12,107
51433,Brasil,2014,12,108
26766,Brasil,2014,12,99
76249,Brasil,2014,12,96
76691,Brasil,2014,12,110
18778,Brasil,2014,12,115
19726,Brasil,2014,12,107
76696,Brasil,2014,12,104
76683,Brasil,2014,12,95
17417,Brasil,2014,12,105
18139,Brasil,2014,12,110
53731,Brasil,2014,12,110
16399,Brasil,2014,12,106
16938,Brasil,2014,12,220
76726,Brasil,2014,12,110
18473,Brasil,2014,12,106
16740,Brasil,2014,12,96
76286,Brasil,2014,12,99
19408,Brasil,2014,12,103
22265,Brasil,2014,12,95
75042,Brasil,2014,12,93
75170,Brasil,2014,12,96
71620,Brasil,2014,12,96
26787,Brasil,2014,12,110
50852,Brasil,2014,12,107
24740,Brasil,2014,12,96
63501,Brasil,2014,12,93
65119,Brasil,2014,12,107
61185,Brasil,2014,12,108
76213,Brasil,2014,12,107
68711,Brasil,2014,12,115
66804,Brasil,2014,12,107
71982,Brasil,2014,12,111
75090,Brasil,2014,12,107
77235,Brasil,2014,12,96
3948,Brasil,2014,12,107
18408,Brasil,2014,12,111
76610,Brasil,2014,12,108
50496,Brasil,2014,12,94
18231,Brasil,2014,12,107
74530,Brasil,2014,12,104
17015,Brasil,2014,12,108
77301,Brasil,2014,12,107
76844,Brasil,2014,12,92
76362,Brasil,2014,12,113
39910,Brasil,2014,12,108
73428,Brasil,2014,12,117
50881,Brasil,2014,12,106
60971,Brasil,2014,12,113
77502,Brasil,2014,12,115
57421,Brasil,2014,12,117
53968,Brasil,2014,12,106
17288,Brasil,2014,12,107
2399,Brasil,2014,12,108
61347,Brasil,2014,12,117
59786,Brasil,2014,12,107
16959,Brasil,2014,12,122
17361,Brasil,2014,12,115
28394,Brasil,2014,12,109
77804,Brasil,2014,12,113
69758,Brasil,2014,12,122
33119,Brasil,2014,12,106
77999,Brasil,2014,12,108
19742,Brasil,2014,12,108
24522,Brasil,2014,12,106
4487,Brasil,2014,12,226
71988,Brasil,2014,12,106
60346,Brasil,2014,12,95
64061,Brasil,2014,12,109
61944,Brasil,2014,12,95
67644,Brasil,2014,12,106
78114,Brasil,2014,12,116
59432,Brasil,2014,12,110
19596,Brasil,2014,12,110
70044,Brasil,2014,12,112
28617,Brasil,2014,12,95
2458,Brasil,2014,12,96
78218,Brasil,2014,12,110
53772,Brasil,2014,12,102
78223,Brasil,2014,12,110
7462,Brasil,2014,12,116
54046,Brasil,2014,12,94
57627,Brasil,2014,12,108
51043,Brasil,2014,12,118
17277,Brasil,2014,12,112
62722,Brasil,2014,12,108
76091,Brasil,2014,12,94
17352,Brasil,2014,12,107
653,Brasil,2014,12,113
71997,Brasil,2014,12,107
24280,Brasil,2014,12,114
78536,Brasil,2014,12,107
78581,Brasil,2014,12,105
28143,Brasil,2014,12,96
51108,Brasil,2014,12,94
25640,Brasil,2014,12,120
32434,Brasil,2014,12,104
75901,Brasil,2014,12,104
73181,Brasil,2014,12,103
73890,Brasil,2014,12,105
78604,Brasil,2014,12,93
59158,Brasil,2014,12,104
78706,Brasil,2014,12,93
74216,Brasil,2014,12,113
16441,Brasil,2014,12,110
79000,Brasil,2014,12,118
60715,Brasil,2014,12,105
24816,Brasil,2014,12,109
74398,Brasil,2014,12,122
78453,Brasil,2014,12,196
10759,Brasil,2014,12,105
76216,Brasil,2014,12,107
79103,Brasil,2014,12,113
7635,Brasil,2014,12,93
79182,Brasil,2014,12,192
63384,Brasil,2014,12,109
79214,Brasil,2014,12,106
24743,Brasil,2014,12,110
33004,Brasil,2014,12,94
16369,Brasil,2014,12,94
53465,Brasil,2014,12,94
78494,Brasil,2014,12,107
6073,Brasil,2014,12,96
35129,Brasil,2014,12,122
